date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty,accum_dist,atr,cmo,cmf,cci,ema_fast,ema_slow,hma_fast,hma_slow,mfi,obv,sma,percent_k,percent_d,smoothed_ma,true_range,ulti_osc,volatility,rsi,williams,trend,trend_nextday
2013-04-26 21:00:00,153.14,151.767,153.419,151.111,153.192,151.871,153.447,151.143,129709,4346582.7726502195,5.878266812465219,31.365079365079296,0.30394828729795775,4.082167909696135,152.129904416426,151.55388595427758,152.65135714285717,152.66563174603172,67.80475457725127,2520494.0,151.3603,0.6331574562621499,0.8616965319177314,150.33463177231397,-56.14736192850349,26.261991819043413,0.8658927122853793,14.841064926462082,-56.14736192850349,0,0.0
2013-04-28 21:00:00,151.767,151.64,151.767,151.601,151.871,151.752,151.908,151.74,119,4346480.7726502195,5.650540131218697,35.33932951757969,0.23276338976858288,1.533648904162982,152.03985715291964,151.5465017296508,152.17587698412697,152.67419285714286,68.68464171378201,2520375.0,151.546,0.6001110802554851,0.7444228455058783,150.47636859508256,-56.30027498650766,23.441106519101123,0.9649765857410417,13.69154445706981,-56.30027498650766,0,0.0
2013-04-29 21:00:00,151.64,151.524,152.204,151.036,151.752,151.567,152.233,151.064,83673,4334813.793180589,5.405986118096829,26.76151761517625,0.2417686024325662,0.04089026922610595,151.89972973163344,151.5604181618407,151.61309126984125,152.45266984126988,64.088347164319,2436702.0,151.74360000000001,0.49297971918876954,0.5754160852354682,150.5854317355743,-56.53799696743851,26.36955233667923,1.2846915592026382,11.705911526746988,-56.53799696743851,0,1.0
2013-04-30 21:00:00,151.524,151.273,151.975,150.736,151.567,151.33,152.009,150.766,100727,4325494.722384132,5.051587506287145,-6.835894010242419,0.17853674229392866,-1.6010518963388203,151.7406217510742,151.5395279239839,151.2544880952381,152.14854920634926,52.42944685189256,2335975.0,151.8779,0.0,0.3643635998147516,150.65988856201687,-56.84253809976612,28.807211080591077,1.953590040874417,8.8795151034047,-56.84253809976612,1,1.0
2013-05-01 21:00:00,151.273,151.464,152.231,150.841,151.33,151.521,152.256,150.874,84004,4320145.697782105,4.73262875565843,-14.702366722448247,0.13479796708999242,-0.9570961080766761,151.68271240402905,151.6124930409423,151.21582936507937,151.86819523809524,51.11677574036869,2419979.0,151.86629999999997,0.10257787325455135,0.19851919748110694,150.74599970581517,-56.59710621675107,26.37498745694731,1.9260184923466248,10.86067233217888,-56.59710621675107,1,1.0
2013-05-02 21:00:00,151.464,152.101,153.237,150.94,151.521,152.161,153.267,150.973,111300,4324124.163344441,4.445565880092587,8.94382022471898,0.12281264000021748,1.2901539461269655,151.81110347256464,151.73273032184153,151.6493531746032,151.7535412698413,49.22211310993475,2531279.0,151.8688,0.4462943071965581,0.18295739348370313,150.88749973523363,-55.7747166610984,28.709611753012965,1.9204667799327229,16.81353434981486,-55.7747166610984,1,1.0
2013-05-03 21:00:00,152.101,154.106,154.673,152.03,152.161,154.204,154.702,152.079,94969,4383031.735971205,4.288409292083328,41.15974087533599,0.15834850925855537,6.5390135697065075,152.44830140170455,152.1581227204579,153.16256746031743,152.125226984127,55.24078691845114,2626248.0,152.1129,1.0,0.5162907268170365,151.21914976171024,-53.14949500141347,31.627684279729966,1.1113903734996171,28.442772131818543,-53.14949500141347,1,0.0
2013-05-06 21:00:00,154.106,154.32,154.783,154.106,154.204,154.377,154.809,154.172,55465,4363266.343506529,4.164268362874995,39.63365213162615,0.06596328002729411,8.385143273212613,153.0269862647038,152.54522732997756,154.59518650793652,152.81169444444447,65.88548569181373,2681713.0,152.3907,1.0,0.815431435732186,151.5349347855392,-52.927192824651115,27.38203436631054,0.8894341227100373,29.130838721425405,-52.927192824651115,0,1.0
2013-05-07 21:00:00,154.32,153.278,154.49,153.002,154.377,153.304,154.525,153.027,85639,4309298.909594648,4.052541526587495,1.8722835172182344,-0.039060801750716315,4.360353644527015,153.15600979080088,152.68104871120522,154.65226984126988,153.37026428571428,56.71425325869673,2596074.0,152.5279,0.6478503446012444,0.8826167815337481,151.7118413069853,-54.305980314050004,26.130620460480724,0.8728849766887593,18.132713207257396,-54.305980314050004,1,1.0
2013-05-08 21:00:00,153.278,153.774,154.113,152.718,153.304,153.826,154.144,152.743,84248,4355301.564840899,3.9519873739287457,37.71946748987048,-0.047021973608428,3.869538509720924,153.4105051771501,152.86883867266448,154.19755555555557,153.8060158730159,45.84963050103644,2680322.0,152.5913,0.819166393173608,0.8223389125916175,151.92325717628677,-53.63521883272083,26.6673906726283,0.8315394989846235,21.51905878792772,-53.63521883272083,1,1.0
2013-05-09 21:00:00,153.774,155.4,155.808,153.261,153.826,155.528,155.835,153.287,114863,4442485.64725848,3.976588636535869,55.80845403488009,0.11767122811001723,7.982440073383695,154.10155082059592,153.3016560357879,154.75360317460317,154.42487222222223,57.21875545492859,2795185.0,152.957,1.0,0.8223389125916175,152.28373145865808,-51.44817660815709,30.06184537905486,0.6744726702954723,29.435775007089177,-51.44817660815709,1,1.0
2013-05-10 21:00:00,155.4,156.12,156.672,155.293,155.528,156.197,156.701,155.34,134486,4477367.027126226,4.065629772882281,63.86206896551718,0.1378658510513309,11.021774213723052,154.80549362541382,153.7832798696783,155.98271825396827,155.21005,72.38291156655384,2929671.0,153.4015,1.0,0.9397221310578693,152.67505831279226,-50.58852252576392,28.103261032654288,0.5789202157129456,31.661989518919867,-50.58852252576392,1,0.0
2013-05-12 21:00:00,156.12,156.396,156.471,156.12,156.197,156.511,156.627,156.197,999,4477827.031777388,4.177166795594052,70.71106865019769,0.16500892880673795,10.559977979657935,155.39939592871733,154.24215890875246,156.9266150793651,155.98125714285715,76.37246450066496,2930670.0,153.89589999999998,1.0,1.0,153.05865248151304,-50.18503765002185,24.518680252523367,0.5413271598791863,32.641967207173195,-50.18503765002185,0,0.0
2013-05-13 21:00:00,156.396,155.748,156.777,155.555,156.511,155.788,156.788,155.586,155044,4374894.326286539,4.2584501160346475,54.29443949611935,0.053635930609757625,7.158567100527315,155.5575494118476,154.5022337370056,156.82863888888892,156.42488650793652,83.56228361680415,2775626.0,154.3417,0.855110220440885,0.9517034068136283,153.33158723336172,-51.114080851173185,18.890774543347725,0.5915207737084212,25.805997721363937,-51.114080851173185,0,1.0
2013-05-14 21:00:00,155.748,155.656,156.054,154.96,155.788,155.69,156.076,154.988,185570,4428791.495404188,4.2676051044311825,48.23014896815625,0.10624643439415903,3.704922200062921,155.6412278650419,154.73998758186937,156.23430158730162,156.5997587301587,67.56478753126298,2590056.0,154.75860000000003,0.8112643678160921,0.8887915294189924,153.56742851002556,-51.2400092518825,19.988688111016646,0.7101635835891845,24.776452601324877,-51.2400092518825,1,1.0
2013-05-15 21:00:00,155.656,155.755,156.456,155.382,155.69,155.815,156.488,155.409,213932,4375853.734514476,4.161544593988063,29.838859047971656,0.045973055078393534,3.4765962128687438,155.78137367049376,154.96777957404558,155.8118611111111,156.63868888888888,70.87432760707175,2803988.0,155.12400000000002,0.782974742750234,0.8164497770024037,153.792185659023,-51.079386291794094,20.69569343245247,0.9095646074020644,25.491657929525047,-51.079386291794094,1,1.0
2013-05-16 21:00:00,155.755,156.106,156.499,155.351,155.815,156.157,156.532,155.385,212704,4449474.909754234,4.066090134589256,31.96839080459765,0.05345603104149725,3.0190209098206418,155.96505092625205,155.22175397463954,155.87808730158727,156.6454023809524,73.61330392071633,3016692.0,155.3193,0.8896164639850372,0.8279518581837878,154.0286670931207,-50.6399218729922,21.402461537814716,0.9163593912902716,27.43658363957188,-50.6399218729922,1,0.0
2013-05-17 21:00:00,156.106,156.544,156.695,155.67,156.157,156.616,156.738,155.701,189318,4594247.497989534,3.9906811211303315,66.85506661283824,0.16776630678681312,3.5615424495833805,156.16968887793195,155.51753277482422,156.3400396825397,156.66785555555558,76.15275397935832,3206010.0,155.5432,1.0,0.8908637355784238,154.28740038380863,-50.05011436354757,19.955890774308536,0.9041183334973804,29.824196913373868,-50.05011436354757,0,0.0
2013-05-19 21:00:00,156.544,156.04,156.544,156.0,156.616,156.161,156.616,156.161,363,4593884.497989534,3.8706130090173003,47.77982402291783,0.2203481525317596,2.3411657693290997,156.16613023878287,155.69977942486915,156.4961190476191,156.6058341269841,68.67623011719085,3205647.0,155.8289,0.8369175627240111,0.9088446755696827,154.47476034542777,-50.63478193826938,19.014555344416475,1.2721080455958336,23.996655973647776,-50.63478193826938,0,0.0
2013-05-20 21:00:00,156.04,155.896,156.324,154.94,156.161,156.042,156.382,155.088,123092,4652291.366613954,3.5923517081155723,15.556900726392412,0.2232383310918944,-0.43660255205809057,156.11703571177011,155.82608262986585,156.3112658730159,156.48822777777775,73.14870888308512,3082555.0,156.0505,0.47242647058823484,0.7697813444374152,154.63148431088499,-50.787694996273544,23.896249836928913,2.8548514798561837,22.303182538171868,-50.787694996273544,0,0.0
2013-05-21 21:00:00,155.896,155.251,156.541,155.124,156.042,155.309,156.57,155.156,134772,4546685.018664872,3.3638165373040163,-26.365795724465528,0.07716871419734554,-1.380376346612872,155.8965796999366,155.78010775704544,155.70567857142856,156.24014444444444,64.70750324747222,2947783.0,156.0286,0.0,0.436448011104082,154.69923587979648,-51.729588034231966,25.787331083730276,2.557208942236838,10.712930173990287,-51.729588034231966,0,0.0
2013-05-22 21:00:00,155.251,155.215,156.099,154.543,155.309,155.27,156.13,154.575,185783,4526971.7099832045,3.162034883573615,-40.1228580666013,0.03539204971041812,-2.4800607806031736,155.7237598788476,155.73065605342197,155.18357539682538,155.9417,55.27852061172343,2762000.0,155.9359,0.0,0.1574754901960783,154.75631229181684,-51.77970239777954,30.118973740742224,2.2131496608469403,10.027740175198517,-51.77970239777954,0,0.0
2013-05-23 21:00:00,155.215,154.038,155.581,151.773,155.27,154.175,155.612,151.8,239560,4585919.055208809,3.0899313952162535,-46.55122655122611,0.0659042247856099,-7.2460195150331925,155.27341079101222,155.54134059941083,154.43174206349207,155.4388531746032,43.678633575677004,2522440.0,155.70229999999998,0.0,0.0,154.69818106263514,-53.186759528153985,44.575104383255656,1.4885428473136149,-11.347845257201342,-53.186759528153985,0,0.0
2013-05-24 21:00:00,154.038,153.142,154.749,152.244,154.175,153.282,154.779,152.299,199346,4544602.989079778,3.1143382556946286,-56.525821596243574,0.10075079123817925,-7.83536700826449,154.664837078256,155.22878713553285,153.4295,154.71908333333337,37.3953592024927,2323094.0,155.45170000000002,0.0,0.0,154.55656295637164,-54.33424995502556,37.696491315949416,0.9845693129555093,-30.71709720152714,-54.33424995502556,0,0.0
2013-05-26 21:00:00,153.142,152.876,153.418,152.85,153.282,153.051,153.6,152.998,26,4544581.567152868,3.1594044301251683,-63.307375171781565,0.07725023734046962,-7.836026528736012,154.12408375008806,154.88692647078219,152.65842063492065,153.92922063492063,36.48097726658891,2323068.0,155.18779999999998,0.0,0.0,154.40600666073445,-54.63108118526896,27.971306896243824,0.7934826120861443,-36.284220754021476,-54.63108118526896,0,1.0
2013-05-27 21:00:00,152.876,152.403,153.251,152.354,153.051,152.527,153.277,152.4,89941,4480689.61390315,3.2523639871126537,-79.81530343007915,0.07624954406935303,-8.487896562654724,153.58486144960202,154.49598184002008,152.16681746031747,153.16364365079363,28.59834345134857,2233127.0,154.85899999999998,0.0,0.0,154.21810599466102,-55.304412633959565,24.47984887112192,0.6725064630423323,-50.315835672283924,-55.304412633959565,1,0.0
2013-05-28 21:00:00,152.403,153.882,154.63,152.403,152.527,153.933,154.706,152.527,170756,4530294.271085344,3.3360275884013912,-48.82620564149236,0.06063163427710715,-3.6697038068909302,153.59067500176093,154.36732907537038,152.73102777777777,152.80036190476184,22.02446353190433,2403883.0,154.6366,0.34384935191978394,0.11461645063992798,154.1895953951949,-53.49772557888516,24.625537207839123,0.6960220683609603,-4.618610773245138,-53.49772557888516,0,1.0
2013-05-29 21:00:00,153.882,152.987,154.03,152.224,153.933,153.059,154.06,152.255,184086,4510202.890475926,3.3658248295612534,-52.451809266148054,-0.06329971004056426,-4.756461639641958,153.3711050221878,154.13615786381837,153.15470634920632,152.593096031746,6.664723908658118,2219797.0,154.2809,0.14639515685195612,0.1634148362572467,154.07653585567542,-54.6208013158233,25.549147820097645,0.7527462550577638,-20.350248563351798,-54.6208013158233,1,0.0
2013-05-30 21:00:00,152.987,153.388,154.015,152.233,153.059,153.502,154.04,152.284,193931,4585301.455396203,3.380742346605129,-40.7181789034944,-0.005641939188132033,-2.958345026452948,153.33574015637106,154.00612183718994,153.4285952380952,152.59297539682538,20.480835524265686,2413728.0,154.01500000000001,0.27738264580370375,0.2558757181918146,154.01908227010787,-54.05155354526996,27.215216696372778,0.8572006589075233,-9.760866782549797,-54.05155354526996,0,1.0
2013-05-31 21:00:00,153.388,152.615,154.224,152.364,153.502,152.693,154.259,152.396,213361,4439968.600323745,3.320868111944617,-41.43173899271424,-0.1317496728578914,-2.511981571418345,153.11798084102276,153.76614235562766,153.12229761904766,152.56391825396824,17.888266593847433,2200367.0,153.68009999999998,0.05966930265996571,0.16114903510520853,153.88647404309708,-55.09110534296213,22.059471519022175,1.013275135779346,-25.032210790216226,-55.09110534296213,1,0.0
2013-06-02 21:00:00,152.615,152.719,153.059,152.615,152.693,152.83,153.177,152.693,331,4439824.984621266,3.263081300750158,-38.05364940736096,-0.07234345327404225,-2.2672994765336805,153.0285783616257,153.57216549909893,152.79313888888888,152.5838373015873,16.91492085865535,2200698.0,153.4322,0.11046299671892931,0.1491716483941996,153.78082663878737,-54.91506257870523,20.696209538546203,1.202838816316742,-20.95449719662855,-54.91506257870523,0,1.0
2013-06-03 21:00:00,152.719,152.415,153.239,151.923,152.83,152.491,153.269,151.96,183695,4405162.90287948,3.1051731706751418,-29.773691654879546,-0.08258039454285067,-2.471091302192239,152.87261724307953,153.34226431094564,152.48899206349208,152.5521611111111,18.47504499387132,2017003.0,153.15429999999998,0.0,0.05671076645963167,153.65184397490862,-55.350672046464986,24.06066948218062,1.7447174630288778,-28.425443276469508,-55.350672046464986,1,0.0
2013-06-04 21:00:00,152.415,153.198,153.8,152.267,152.491,153.251,153.83,152.314,168250,4444894.7630377915,2.9388558536076257,-0.5612891544451526,-0.10046447352577254,0.02743605160970466,152.99509537226174,153.26960598006184,152.71149206349207,152.6400015873016,30.938721447314336,2185253.0,153.06189999999998,0.5270457697642178,0.21250292216104905,153.61175957741773,-54.374084449127494,31.13449978316118,2.2123852294609634,-7.15304855479873,-54.374084449127494,0,0.0
2013-06-05 21:00:00,153.198,152.56,153.741,152.376,153.251,152.631,153.767,152.414,198690,4309938.288536686,2.789170268246861,-7.104194857915884,-0.16725124355650323,-0.537377280085975,152.85392935127138,153.11355454422304,152.81289682539682,152.64697142857145,32.53525129884274,1986563.0,152.99679999999998,0.09708737864076866,0.20804438280166215,153.51368361967596,-55.170774331165994,28.428261325843014,2.157439643564893,-19.446249848909375,-55.170774331165994,0,1.0
2013-06-06 21:00:00,152.56,151.206,153.576,150.326,152.631,151.372,153.606,150.368,243776,4217336.534367449,2.766353241422173,-17.376259966901976,-0.19871365961452875,-4.541589870064069,152.41847784743257,152.79950941264602,152.08964285714288,152.3976912698413,32.56602777127401,1742787.0,152.82890000000003,0.0,0.20804438280166215,153.29951525770838,-56.78856878517641,31.154798134313754,1.448628612151059,-47.18306065407964,-56.78856878517641,1,1.0
2013-06-07 21:00:00,151.206,151.671,152.034,148.164,151.372,151.753,152.068,148.238,285227,4455646.2993805,2.7458179172799535,-38.77623621487057,-0.013594958871816649,-8.066726789626923,152.1847514967951,152.5868674455398,151.45725000000002,152.0749301587302,27.781080463967257,2028014.0,152.75150000000002,0.14877001171416437,0.08195246345164435,153.14486373193753,-56.29899000282699,44.86762787765379,1.3037027267754966,-31.905431655350725,-56.29899000282699,1,1.0
2013-06-09 21:00:00,151.671,151.766,151.807,151.292,151.753,151.869,151.899,151.377,322,4455931.287886247,2.6842361255519576,-24.465460526315862,-0.044484274817022565,-3.2019718885831336,152.074080016905,152.44321729213243,151.37360317460312,151.82653412698417,35.295569153176416,2028336.0,152.5451,0.23333333333332712,0.12736778168249716,153.01727735874377,-56.149931895864924,43.38311041227742,1.4548559167844126,-27.769573747383646,-56.149931895864924,1,0.0
2013-06-10 21:00:00,151.766,153.758,154.195,151.827,151.869,153.798,154.223,151.921,181967,4570708.040275472,2.658412512996761,4.661417322834549,0.0362403939981113,3.0505459883527437,152.54233929703457,152.6345810051206,152.5787936507936,152.03200873015874,38.9434695235815,2210303.0,152.61899999999997,1.0,0.4607011150158305,153.0953496228694,-53.67119837578063,49.58004933715344,1.2788388349635602,9.767555514009473,-53.67119837578063,0,1.0
2013-06-11 21:00:00,153.758,150.209,154.214,149.353,153.798,150.282,154.286,149.382,251344,4411619.178937789,2.744171261697084,-26.620293695484285,-0.1005709308528401,-4.0780788827735135,151.8921822215961,152.26334472862473,152.06702777777778,151.83116190476187,27.914158206872315,1958959.0,152.29699999999997,0.0,0.41111111111110904,152.81401466058244,-58.189200997147324,45.57061680932769,0.9918678402231877,-39.10842364294149,-58.189200997147324,1,0.0
2013-06-12 21:00:00,150.209,150.457,152.021,149.282,150.282,150.523,152.048,149.31,193297,4389592.639858168,2.821354135527375,-25.182840301277487,-0.02951314662764255,-5.822246721403198,151.4448268648306,151.9896419018505,150.81302380952386,151.41309523809525,27.031924318671287,2152256.0,152.07999999999998,0.06854379977246475,0.35618126659082155,152.5849131945242,-57.87951993009689,42.716749702267364,0.878276666681772,-32.934167759902266,-57.87951993009689,0,0.0
2013-06-13 21:00:00,150.457,149.85,150.595,147.091,150.523,150.023,150.718,147.125,224972,4527531.21931823,2.916718721974638,-26.475005363656212,0.0454074130988562,-9.689147149238712,150.98893174614355,151.64614636774942,149.7405753968254,150.83893650793652,27.402340707881038,1927284.0,151.79929999999996,0.0,0.02284793325748825,152.32872187507178,-58.52201177045052,47.2050712330796,0.7865275962877363,-40.920480628786436,-58.52201177045052,0,1.0
2013-06-14 21:00:00,149.85,147.697,150.538,147.401,150.023,147.867,150.625,147.434,202557,4379945.815056242,3.2181468497771757,-50.23325247247653,-0.012929174510299625,-10.69240969031254,150.0734654504473,151.034334819876,148.359,149.9781444444444,24.264307702229132,1724727.0,151.33689999999999,0.0,0.02284793325748825,151.8825496875646,-61.292436586055366,39.333592196193734,0.5731751939493576,-79.18379295170723,-61.292436586055366,1,1.0
2013-06-16 21:00:00,147.697,148.111,148.285,147.864,147.867,148.212,148.355,148.003,565,4380051.752556242,3.4894321647994593,-42.315426601551565,-0.036373137453420086,-10.525551011051634,149.47172930900896,150.54806103299154,147.45253571428574,149.06596825396818,14.589864257479618,1725292.0,150.833,0.05816894284269064,0.019389647614230215,151.51549471880813,-60.84911721621137,27.548799635387034,0.5391913487572678,-63.711810573273596,-60.84911721621137,1,1.0
2013-06-17 21:00:00,148.111,148.448,149.443,147.864,148.212,148.609,149.468,147.986,131405,4359126.259978647,3.733588948319515,-28.838325853251312,0.02867381012011092,-6.87457758554815,149.13049897865747,150.20462603482085,147.48667460317458,148.3300714285714,16.012568802211533,1856697.0,150.4308,0.12510537851964545,0.06109144045411203,151.22484524692732,-60.33897869497057,25.43596179407664,0.5383596433843282,-48.61124315857998,-60.33897869497057,1,1.0
2013-06-18 21:00:00,148.448,148.968,149.526,148.42,148.609,149.138,149.657,148.466,138644,4376936.950154969,3.953330053487565,-26.878404769246345,0.09911222491928265,-4.227921933872635,148.95290991054446,149.98566415131606,148.33578968253968,147.95874523809525,24.24636355316629,1995341.0,150.20739999999998,0.2142977575451041,0.13252402630248006,151.01616072223456,-59.65922232787643,23.02753528721167,0.5358940317502615,-32.40869301737288,-59.65922232787643,1,1.0
2013-06-19 21:00:00,148.968,149.261,150.301,148.261,149.138,149.442,150.343,148.292,173994,4398060.551325131,4.151097048138809,-24.473126953715763,-0.03841439245568554,-2.626342421156688,149.04283264069872,149.84979646848706,149.1940595238095,147.97932857142862,34.421322456352925,2169335.0,149.97629999999998,0.26555386949924364,0.20165233518799774,150.8587446500111,-59.26858728894142,23.88524428361047,0.5570682260899685,-24.583825430271503,-59.26858728894142,1,1.0
2013-06-20 21:00:00,149.261,150.745,151.925,148.862,149.442,150.906,151.944,148.89,244739,4476434.73010706,4.32908734332493,-30.59669911129916,0.011760040367915033,2.654437993237914,149.52337444530536,149.9418784245673,150.3702976190476,148.48483492063497,29.470270801622917,2414074.0,149.88,0.5123925139099662,0.3307480469847713,150.86347018501,-57.387371180386005,25.987194778776253,0.5861975791124485,0.543732816601036,-57.387371180386005,1,0.0
2013-06-21 21:00:00,150.745,150.846,151.917,149.739,150.906,150.998,151.946,149.766,188703,4501018.056712563,4.209278608992437,11.877903118778713,-0.039817842078657434,4.8878381175424215,149.9295796999366,150.0487496958976,151.31054365079365,149.23981031746032,39.38260239872852,2602777.0,149.6,1.0,0.5926487944697366,150.876923166509,-57.26915268176096,23.1526881443676,0.8921957646472667,1.6803997023253459,-57.26915268176096,0,1.0
2013-06-23 21:00:00,150.846,150.544,150.549,150.464,150.998,150.609,150.677,150.595,68,4500973.2762247585,4.101450748093193,1.3924870466323334,0.05961136459198624,4.067262747042747,150.20503373952243,150.10758936397121,151.43850793650793,149.97017936507936,39.295895971649806,2602709.0,149.6327,0.875758543596301,0.7960503525020891,150.8501308498581,-57.76901133355605,23.05901224547675,0.8715405277027574,-3.718448825154283,-57.76901133355605,1,1.0
2013-06-24 21:00:00,150.544,150.789,151.733,149.704,150.609,150.834,151.77,149.736,198451,4516779.108083166,4.004405673283874,13.743433316387213,0.08455996100320506,4.612158560502669,150.4632528703247,150.18534099315727,151.19261507936508,150.56163412698413,45.95790155752502,2801160.0,149.6638,0.9476205685084679,0.9411263707015897,150.8485177648723,-57.479890005396925,25.729219162173017,0.8488873403040408,-0.23261009696095414,-57.479890005396925,1,0.0
2013-06-25 21:00:00,150.789,150.866,151.451,149.661,150.834,150.935,151.487,149.692,177168,4584981.385520493,3.917065105955487,79.77119084763473,0.03944956595458303,3.7537267149455946,150.67076776783827,150.26588060225208,151.034876984127,150.99540714285715,45.79330037932224,2978328.0,149.755,0.9798786330245965,0.9344192483764552,150.85716598838508,-57.3501066536455,31.333676981458247,0.8048603205027477,1.3422156366940357,-57.3501066536455,0,1.0
2013-06-26 21:00:00,150.866,149.665,151.382,149.232,150.935,149.734,151.415,149.272,157938,4495141.711232115,3.8039585953599384,32.369204593790506,0.08160227826934183,0.9276814950528577,150.45952877368458,150.11048539866854,150.4104841269841,151.04837222222224,47.23740740701094,2820390.0,149.9417,0.5463029432878748,0.8246007149403131,150.74484938954654,-58.8933720541749,31.421484618338685,0.9496095193273935,-19.368537236291644,-58.8933720541749,1,1.0
2013-06-27 21:00:00,149.665,149.991,150.602,149.322,149.734,150.17,150.63,149.396,139096,4530535.66909273,3.6624627358239428,32.925543134359884,0.09707349638466627,-0.11119515147580544,150.4151830668451,150.1160925507766,149.94716666666667,150.90899682539683,48.662774793057,2959486.0,150.1375,0.6534114692339852,0.7265310151821521,150.6873644505919,-58.33311916938657,32.17587619947063,1.1627047172291518,-9.437641489274839,-58.33311916938657,1,1.0
2013-06-28 21:00:00,149.991,150.792,151.167,150.002,150.17,150.93,151.181,150.072,156678,4616291.7971360115,3.482216462241547,36.04183427192315,0.16323006346473923,1.7024861448381134,150.54481157991125,150.23307379511604,150.24205555555557,150.80605079365083,53.248457195877876,3116164.0,150.36960000000002,0.9634408602150623,0.721051757578974,150.7116280055327,-57.35653157204903,30.51884745048853,1.42850269365556,3.4652690680110254,-57.35653157204903,1,1.0
2013-06-30 21:00:00,150.792,150.833,151.142,150.771,150.93,150.988,151.217,150.891,333,4616156.962780183,3.2895948160173907,32.712653406686655,0.16645236508551142,2.1371101354822026,150.6552235683595,150.35378994017543,150.8400714285714,150.80311746031745,54.053389928420955,3116497.0,150.5546,0.9935732647814968,0.8701418647435147,150.73926520497943,-57.28200251856802,27.55423646902471,1.7514969191636738,4.306380567842183,-57.28200251856802,1,1.0
2013-07-01 21:00:00,150.833,151.569,152.06,150.81,150.988,151.748,152.087,150.86,121337,4670447.111924436,3.1620353344156498,20.934858279462908,0.19673845899332287,3.3733153070496185,150.97228245403957,150.62035840979792,151.55452380952377,150.98987936507936,49.67133414534097,3237834.0,150.7852,1.0,0.9856713749988529,150.8401386844815,-56.305414921230515,33.59362439374388,1.8647157532264644,13.825937534704707,-56.305414921230515,1,1.0
2013-07-02 21:00:00,151.569,152.468,152.722,151.244,151.748,152.517,152.754,151.273,121405,4752995.953923087,3.1241318009740837,32.32602681421621,0.21928819175740313,5.178554741329505,151.42327695992114,150.96273137782904,152.38047619047617,151.39552222222224,47.83842175801634,3359239.0,150.9463,1.0,0.9978577549271656,151.00782481603335,-55.31726247076663,33.929115392635765,1.3014820497822315,20.690845320020756,-55.31726247076663,1,0.0
